id,date_of_birth,number_dependants,credit_utilization,debt_to_income_ratio,monthly_income,number_open_credit_lines,number_open_loans,number_90_days_past_due,number_charged_off,score1,score2,target
20945,1972-06-07,0,0.007473307648664,0.2511539126401185,2000,2,2,0,0,691,645,0
20946,1944-10-30,0,0.1727023513345937,0.455068270107429,2000,3,3,0,0,790,564,0
20948,1959-11-03,0,0.0109345586501698,0.2097333727645018,2500,7,0,1,0,702,698,0
20949,1990-04-03,0,0.0249756007187455,0.2970078213906212,2700,6,5,0,0,629,742,0
20950,1966-07-10,0,0.0071698902866249,0.2227597255459689,2600,4,3,0,1,773,781,0
20951,1974-06-30,0,0.0189486109488932,0.4680296471370311,3100,7,3,0,0,839,811,0
20952,1991-03-30,1,0.1058559555214037,0.4803580362669024,2200,3,1,0,0,575,815,0
20953,1974-05-11,1,0.048560363763945,0.4025738365730318,2000,4,2,0,0,831,817,0
20954,1931-03-26,0,0.029763971894144,0.2630445172082178,2500,4,3,0,0,669,621,0
20955,1965-05-10,0,0.0140263123173192,0.5363986099218866,2000,8,3,0,0,555,715,0
20956,1996-09-26,2,0.0368878871011803,0.3932381555235568,2000,5,1,0,0,541,710,0
20957,1968-03-27,0,0.0414795383908265,0.2424431534608548,2800,5,3,0,0,512,521,0
20960,1995-07-01,0,0.01958496572143,0.5587637228212083,2100,2,2,0,0,624,581,0
20961,1976-01-25,1,0.0812735309879109,0.2239668098648762,2100,6,3,0,1,777,703,0
20963,1955-09-12,1,0.0630407803903837,0.2980456042919711,2400,9,0,0,0,674,616,0
20964,1978-08-01,0,0.0759257149437261,0.3326447005803817,2400,8,1,1,0,718,787,0
20965,1976-04-11,0,0.07353821118467,0.2964755175874327,2200,4,0,0,0,566,776,0
20966,1931-12-11,0,0.0652599601289306,0.3064108050923746,2000,3,3,0,0,770,641,0
20968,1944-01-20,0,0.0241162378148268,0.1665722636397807,3200,4,2,0,0,515,696,0
20969,1962-10-02,0,0.0623626559035485,0.3113565782445925,2100,2,2,0,0,659,585,0
20970,1999-05-05,-1,0.0008858323464869,0.4111900570335294,2100,4,3,0,0,774,617,0
20972,1960-01-07,0,0.1249621580607928,0.2876594438797856,2300,10,4,0,0,725,622,0
20973,1983-03-23,2,0.0113653940204349,0.2827988137836688,2200,5,2,0,0,777,594,0
20975,1929-01-25,1,0.0248797288405232,0.2321433884238202,2200,4,1,0,1,602,595,0
20977,1964-12-28,0,0.0131929519801144,0.3244855713951364,2800,6,0,0,0,752,522,0
20982,1977-05-02,2,0.0388319858091786,0.5139022708103296,2200,6,4,0,0,663,619,0
20983,1930-02-23,1,0.0459897759531601,0.627333470591,2100,1,1,0,0,549,572,0
20984,1946-10-08,2,0.0412868707539328,0.3557668290549147,2400,7,4,0,0,738,543,0
20986,1942-09-11,1,0.0433646487523209,0.4114204028381497,4100,4,2,0,0,632,615,0
20987,1961-12-30,-1,0.0120300018455254,0.3193654504542862,2200,6,3,0,0,591,523,0
20988,1998-03-10,1,0.1578427686982524,0.3696112493445887,2000,7,1,0,0,681,746,0
20989,1978-07-15,0,0.0722800174637968,0.1603375278782392,3200,9,1,1,0,607,508,0
20991,1992-10-05,1,0.0160369530316748,0.3559660305279054,2300,4,5,0,0,647,646,0
20992,1968-12-27,0,0.1290797476750586,0.4575959974962216,2100,3,3,0,0,792,559,0
20993,1947-10-02,0,0.0540269217217286,0.1358725044848207,2700,4,3,0,1,750,542,0
20995,1932-03-19,0,0.0746278094992965,0.253216976785121,2300,5,1,0,0,818,722,0
20996,1933-11-07,0,0.0056583517602024,0.2093281233988362,2200,8,2,0,0,807,783,0
20997,1988-10-28,1,0.0020105026444367,0.3054755078330871,2100,10,3,0,0,555,790,0
20998,1987-02-06,0,0.0173292350458231,0.2411068541307798,2200,4,2,0,0,748,779,0
20999,1931-08-29,0,0.0030536898658186,0.3295375971864664,2000,4,3,0,0,825,564,0
21000,1950-12-11,1,0.1108031601558915,0.18813453189901,2100,5,3,0,0,761,748,0
21002,1984-10-28,0,0.0560151802031385,0.2563176349916055,2300,2,1,0,2,728,830,0
21003,1938-05-29,0,0.043333503553403,0.2686616332515344,3700,3,2,0,0,546,600,0
21008,1943-11-16,1,0.0658830094450946,0.3240601220558137,2200,3,3,0,1,652,563,0
21013,1967-01-06,0,0.1638488483625042,0.1385528286577473,2200,5,1,0,0,802,804,0
21014,1957-05-24,0,0.0079902768074475,0.3038956849438358,3400,4,6,2,0,757,715,0
21015,1980-09-09,1,0.0018617944369599,0.2496831419639721,3300,7,0,0,0,736,563,0
21016,1933-06-16,0,0.0250612090699834,0.215437199017568,2800,8,3,0,0,669,646,0
21017,1954-08-24,0,0.0129337394006589,0.368249374296571,2400,6,2,0,0,515,825,0
21018,1988-09-12,0,0.0366977748979179,0.4540914860747668,2000,2,1,0,0,617,634,0
21020,1945-04-07,0,0.0068734821346524,0.379686992674345,2600,4,3,0,0,531,767,1
21021,1956-08-16,0,0.0347574355937559,0.2525617068419371,2000,5,0,0,0,660,750,0
21022,1937-10-24,0,0.0241260970977975,0.1508134286630688,2100,0,1,0,0,534,577,0
21023,1943-11-05,0,0.1853376279837241,0.4317397985387565,2300,6,2,0,1,527,504,1
21025,1992-11-14,0,0.0364273509826059,0.3916446298925475,2500,7,0,0,0,725,593,0
21026,1933-12-19,2,0.0297641835094598,0.4262434943696253,2100,6,4,0,0,823,714,0
21028,1961-07-08,0,0.0655319469342106,0.2920655488382474,2000,5,2,0,0,809,682,0
21029,1971-10-17,1,0.0484612096657704,0.3548539916274683,2500,6,1,0,1,508,778,0
21030,1982-01-03,0,0.1357126400330817,0.4001419351933105,2100,15,2,0,0,699,787,0
21031,1982-05-08,1,0.0959826610594528,0.3078663007041685,2100,2,3,2,0,770,629,0
21032,1994-07-28,0,0.1460035524410936,0.288411455715316,2100,5,4,0,0,526,632,0
21033,1971-11-14,1,0.0326915437890604,0.4161437054934697,2500,5,3,1,0,546,761,0
21035,1986-06-20,1,0.0467557534928868,0.3563389737940918,2200,7,0,0,1,755,794,0
21036,1990-06-20,0,0.1072259558191191,0.5042099847341475,2300,5,1,0,0,550,724,0
21037,1935-08-09,2,0.0889541013932518,0.189639649290399,2900,9,2,0,0,658,711,0
21038,1994-06-30,0,0.0532088722587209,0.4275927585998009,2200,6,2,0,0,616,639,0
21039,1955-09-26,1,0.1306260323650903,0.2730648361857294,2000,6,2,0,0,560,633,0
21040,1985-07-10,0,0.0517541842745856,0.4416822207378567,3100,8,3,0,0,738,568,0
21041,1943-08-13,1,0.0132422914538857,0.4190683874451947,2100,4,0,0,0,733,650,0
21042,1988-02-28,1,0.0442298247894771,0.3840009708520848,2800,11,1,0,0,603,751,0
21043,1931-05-25,1,0.1281874911822456,0.3930702012099989,2000,3,0,0,1,615,775,0
21044,1939-08-01,1,0.1072184491765183,0.4365572484466475,2800,5,2,0,0,682,703,0
21046,1953-02-01,1,0.0170080004315138,0.1342363231323585,2100,5,1,0,0,643,702,0
21048,1957-07-21,0,0.01036375999235,0.5420560117185929,2200,2,1,0,0,807,829,0
21050,1950-03-16,0,0.0063265840777665,0.2419593759380184,2300,5,6,1,1,754,762,0
21054,1997-04-13,0,0.2057683766846573,0.4849004218922741,2000,2,2,1,1,703,506,1
21056,1961-01-21,1,0.0147068322556377,0.4489883923378017,2000,2,0,0,0,811,770,0
21057,1953-05-11,2,0.0055894187713935,0.386570644286881,2300,6,1,0,0,563,584,0
21058,1987-08-17,0,0.0076119911660574,0.409032776954131,2100,6,1,0,0,808,717,0
21059,1977-09-01,1,0.0018640232908887,0.4149937213544323,2000,7,4,0,0,566,598,0
21061,1996-09-11,0,0.0188984890024938,0.2920178662745992,2400,4,2,0,1,566,763,0
21062,1930-03-27,0,0.1301844950645055,0.320239208514156,2200,4,2,0,0,520,530,0
21063,1940-08-10,0,0.1294047750615256,0.2272676388737289,2300,4,1,0,0,835,574,0
21064,1994-01-13,0,0.0060239109853853,0.2315008396606665,2600,6,3,0,0,721,685,0
21065,1951-07-24,2,0.0940466710835321,0.3334044016877232,2100,11,1,1,0,604,706,0
21066,1979-08-27,0,0.0484054406620388,0.3652298921408652,2600,9,0,0,0,721,664,0
21067,1997-04-25,1,0.0486007962314834,0.180183660493581,2200,7,1,0,0,588,746,0
21068,1929-05-07,1,0.0052029078654657,0.4345552394918492,2300,3,3,0,0,511,551,0
21070,1997-04-10,1,0.0020215234301281,0.4478130549412202,2100,3,3,0,0,654,785,0
21071,1939-06-21,0,0.0103511995321695,0.3300293527010612,2500,3,5,0,0,664,577,0
21072,1935-04-02,0,0.0281011763858834,0.4809770803424703,2400,10,3,0,0,722,542,0
21073,1949-06-22,0,0.0195587409281693,0.1798430722534591,2300,1,4,0,0,541,714,0
21074,1975-05-12,0,0.07728623599301,0.2496959036800467,2300,5,2,0,0,579,547,0
21075,1961-06-18,2,0.0126922849566254,0.2153334340097494,2000,6,1,0,0,518,597,0
21076,1979-12-06,-1,0.024830489124311,0.3318861850288816,2200,3,1,0,0,591,686,0
21077,1975-01-26,1,0.0012962285562676,0.4686917164285482,2000,7,3,0,0,827,673,0
21078,1964-05-26,1,0.01361530250654,0.3509935580400457,2000,3,1,0,0,725,646,1
21079,1933-03-20,1,0.0121863784719436,0.2138133276403257,3000,3,2,0,0,789,741,0
21080,1978-09-27,0,0.0122820356787357,0.3732387179940998,2100,3,0,0,0,576,601,0
21081,1947-03-11,2,0.1571350840394005,0.2878526866868807,2000,4,4,0,0,504,784,0
21082,1984-09-14,0,0.0654291650609007,0.3575811039129355,2600,3,3,0,0,604,629,0
21083,1944-08-09,0,0.0335100621294861,0.2477990354719811,2700,5,3,0,0,555,580,0
21084,1957-08-04,0,0.0122759693005691,0.2466784527925746,2000,4,3,0,0,505,576,1
21085,1989-10-21,0,0.0161272535052371,0.574656618178852,2000,2,4,0,0,611,527,0
21086,1998-02-14,2,0.0162361005132006,0.2673955470104882,2600,3,1,0,0,720,765,0
21087,1942-12-02,0,0.082923310420858,0.3971672954494556,2000,7,2,0,0,679,516,0
21088,1989-05-26,0,0.0334042429796438,0.5041724152748717,2200,4,1,0,0,767,611,0
21089,1957-03-20,1,0.0066056388708761,0.2185549100155771,2300,7,2,0,0,535,819,0
21090,1952-03-30,1,0.0077823505612754,0.2921988410426321,2100,2,4,0,0,763,802,0
21091,1963-04-24,1,0.0801621366768514,0.4199789214220737,2000,6,3,0,0,587,530,0
21092,1943-06-20,0,0.2467623469747797,0.5593264364805407,2200,2,3,0,0,632,521,0
21093,1947-03-05,1,0.006201206946109,0.381461753510212,2100,7,2,0,0,617,606,0
21095,1943-12-03,0,0.0088310254616728,0.2146396110616175,2000,2,5,0,0,584,638,0
21096,1931-09-18,1,0.0403669692344112,0.3618172943804819,2200,6,2,0,0,802,781,0
21097,1932-09-21,0,0.0800439127957543,0.2851161345587839,2400,5,1,0,0,573,632,0
21098,1943-09-20,1,0.0408497377341717,0.492342812439805,2000,5,1,0,0,649,783,0
21099,1942-07-29,3,0.008182587923922,0.1982879842846644,2200,6,2,0,0,567,602,1
21100,1993-09-07,0,0.140602381149941,0.7011804324487558,2100,6,3,0,1,785,791,0
21102,1964-07-05,0,0.0051945207124054,0.5863260365087523,2100,5,3,0,0,746,591,0
21104,1976-06-04,1,0.0801024551517111,0.3241590978582505,2000,8,0,0,0,600,636,1
21105,1948-08-21,0,0.0073764462963632,0.2093402779938263,2100,5,3,0,0,606,702,0
21106,1983-03-17,2,0.07690897754472,0.3031752462601569,2100,1,3,0,0,699,770,0
21107,1944-02-20,0,0.084929940258985,0.3904912146914732,2000,6,3,0,0,830,598,0
21108,1931-08-21,0,0.12680136671062,0.3721575821514785,2000,5,2,0,0,692,758,0
21109,1970-05-16,0,0.1179907385064813,0.088987506591419,2000,2,2,0,0,606,526,0
21110,1957-10-07,0,0.1300212248912599,0.4115155074851142,2600,5,0,0,0,539,561,0
21111,1962-09-08,1,0.0380906595219128,0.2992230237021248,2600,3,0,1,0,550,765,0
21112,1969-09-23,1,0.0959204502025091,0.2659623620484286,2800,7,1,0,0,692,602,0
21113,1992-03-07,0,0.1294969058371257,0.4090459972969252,2000,8,0,0,0,538,707,0
21114,1982-05-16,0,0.0422285453548848,0.1903364017522954,2500,5,0,0,0,675,650,0
21115,1931-06-28,0,0.0391265300387466,0.5127135466752886,3600,3,1,0,0,546,816,0
21116,1948-07-23,0,0.0052108339145046,0.3428226646135141,2700,4,1,0,0,723,558,0
21117,1960-05-04,2,0.0218964509637989,0.2907022501355821,2000,8,2,0,0,514,557,1
21118,1941-05-14,0,0.1371053656565591,0.3459618119838164,2400,8,4,0,0,515,593,0
21119,1981-11-29,1,0.0088115370857697,0.5172498173898247,2500,9,1,0,0,629,732,0
21121,1983-05-21,0,0.0031891026004738,0.35284333438462,2400,7,1,0,0,667,744,0
21122,1965-05-12,1,0.0489593198468861,0.2355149790275088,2000,5,1,0,1,798,582,0
21123,1980-10-27,0,0.0814290653513957,0.230417710030793,2200,8,3,1,0,702,550,0
21124,1984-01-21,1,0.0235663639605954,0.3259213833302022,2000,5,3,0,0,525,666,0
21125,1932-09-24,1,0.0079541413402711,0.3599511488323806,2100,4,2,0,1,658,575,0
21126,1935-12-21,0,0.0009779743809437,0.4167484426401305,2100,6,1,0,0,793,743,0
21127,1950-10-21,1,0.0207437196865807,0.3740830750920112,2100,4,1,0,0,804,571,1
21128,1940-09-14,1,0.0126264534775433,0.4446656746157679,3700,4,4,1,0,554,734,0
21129,1942-01-04,0,0.0181512373019742,0.1889269858017201,2000,5,1,1,0,538,508,0
21131,1996-11-15,0,0.0890757180781406,0.3804288304308618,2700,8,0,0,0,740,723,0
21132,1979-07-17,0,0.0908970464330312,0.3691547428533309,2000,2,3,0,1,508,821,0
21134,1970-07-20,1,0.0182489531003569,0.1805010898257873,2500,10,0,0,0,808,690,0
21135,1982-04-29,1,0.0060584208025223,0.1592473436620967,2800,11,2,0,0,544,609,0
21138,1938-01-18,0,0.1034270947347611,0.3949048742206293,2000,6,0,0,0,692,806,0
21140,1933-10-24,2,0.005298896449041,0.3608587228862486,2500,5,3,0,0,573,813,0
21145,1960-05-17,0,0.0220821827516486,0.3297634642955403,2800,5,3,0,0,700,783,0
21146,1958-03-03,1,0.0002200714502211,0.3191429115676644,2100,8,3,0,0,510,679,0
21147,1929-04-15,0,0.0846063708458537,0.3015111871127035,2100,6,1,0,1,633,623,0
21148,1932-08-19,0,0.0508874554187412,0.4128733252693057,2100,5,6,0,1,501,747,0
21149,1988-03-24,0,0.0300644341868938,0.3704234507052432,2200,4,3,0,2,731,803,0
21150,1934-06-04,0,0.0044427375715552,0.1412202897901953,2300,5,0,0,0,671,588,0
21151,1967-01-17,1,0.0112626505399314,0.3565245068557166,2200,2,3,0,0,673,640,0
21152,1953-10-25,0,0.0123128923204216,0.3730513647144072,2000,4,0,0,0,620,566,0
21154,1993-04-08,1,0.0297777087305499,0.2691602785831488,2600,6,1,0,0,619,750,0
21155,1976-08-28,0,0.0759013858226556,0.3381790257377138,2400,5,3,0,1,806,516,0
21156,1931-03-25,0,0.0114816203638329,0.3148700954169884,2300,4,5,0,0,783,711,0
21157,1937-12-31,0,0.0155633659172313,0.3637051141403472,2200,7,1,0,0,802,514,0
21158,1939-09-11,1,0.0188849237481487,0.3467298879060101,2300,6,0,0,0,702,743,0
21159,1939-02-22,0,0.0960705846483671,0.3659289230657997,2200,2,2,0,0,766,753,0
21160,1944-06-02,0,0.0132608140764246,0.5936815805509471,2200,5,3,1,0,833,580,0
21161,1978-10-16,1,0.0379323706768466,0.4654092764482934,2300,7,3,0,0,577,516,1
21162,1965-12-23,1,0.0115631589235863,0.3532408592509511,2900,7,2,0,0,686,568,0
21163,1996-01-17,1,0.0375085299959193,0.3267253315043978,2300,3,0,0,0,657,750,0
21164,1993-12-29,1,0.0058849409315907,0.5493435248276127,2100,3,0,1,0,590,570,1
21167,1930-10-07,1,0.0329372049570678,0.1841504205311915,2200,7,0,0,0,833,550,0
21168,1971-08-08,0,0.0738942043243927,0.3136389664760363,2200,7,2,0,0,823,824,0
21173,1982-12-27,0,0.0635242039358605,0.4331821285493088,2200,7,1,0,0,811,539,0
21175,1942-10-04,0,0.0599511279492562,0.5712333370806246,2400,6,1,0,0,546,780,0
21176,1976-12-06,1,0.0037543377761703,0.3276155366658227,3100,5,2,0,0,682,572,0
21177,1939-09-30,0,0.019047570949721,0.313248694856622,2400,4,1,0,0,663,699,0
21178,1930-10-14,1,0.0800694082268392,0.3565911004108135,2400,1,6,0,0,804,637,0
21180,1957-02-24,1,0.0426127072865119,0.4279884332728871,2000,9,2,0,0,604,744,1
21182,1930-07-01,1,0.0151059113607807,0.3563078800570869,2000,2,3,0,0,572,807,0
21183,1958-08-07,0,0.0023713161573836,0.2586463727386919,2200,7,2,0,1,718,814,0
21184,1982-07-01,0,0.0615804426531377,0.3277230109261166,2000,8,1,0,0,654,658,0
21185,1982-05-31,2,0.0757233266581228,0.3772250020945664,2100,9,6,0,0,629,542,0
21187,1932-04-11,0,0.0164010069849751,0.4308930772711338,2100,7,1,0,0,630,644,0
21189,1956-01-13,0,0.0388293835556825,0.4424810902600405,2000,4,2,0,2,505,580,1
21190,1942-12-29,0,0.1148530593871846,0.2726452126601391,2000,7,1,0,1,683,776,0
21191,1952-07-17,0,0.0256961651320993,0.1833971954474632,2600,6,3,0,0,720,702,0
21193,1951-05-26,0,0.1037908971267187,0.2220524674409762,2000,5,3,0,0,710,678,1
21194,1992-05-05,0,0.0245771876091808,0.6949687717070526,2500,6,3,0,0,693,689,0
21195,1991-07-31,0,0.017702984696324,0.2296162489730155,2500,6,3,0,0,653,693,0
21198,1979-07-15,3,0.0083381522219135,0.431067290674911,2100,7,2,0,1,806,599,0
21199,1953-10-21,0,0.1416162599138425,0.42735577516004,2200,7,1,0,0,804,512,0
21200,1936-03-12,1,0.0413007327253047,0.3611063279119891,2300,4,1,0,0,734,550,0
21201,1993-10-12,0,0.0142097659345506,0.4430153961752882,3200,5,1,0,0,611,761,0
21202,1986-05-22,-1,0.0690670636241523,0.3650953876389288,3200,4,0,0,0,818,525,0
21203,1975-02-03,2,0.0375271998399492,0.4229539740106778,2000,3,1,2,0,683,514,1
21204,1963-04-14,0,0.0523825194256409,0.2960863643530494,2000,3,2,0,0,727,577,1
21205,1968-05-06,0,0.0206314522872107,0.5405534194459237,2000,0,2,0,0,556,512,1
21206,1961-09-03,0,0.0168274944186798,0.299058483637226,2300,8,1,0,0,557,716,0
21207,1936-11-19,0,0.078087408432642,0.2132866478311917,2000,5,2,0,0,534,517,0
21209,1960-12-25,0,0.0615992529631006,0.0741582889808044,2100,7,1,0,0,536,823,0
21210,1973-02-08,3,0.0552721346744067,0.317665113343969,2000,5,1,1,0,690,755,0
21211,1996-11-21,0,0.0112364107771038,0.2096086928165933,2000,5,4,0,0,520,639,0
21212,1982-08-11,2,0.0018532560756076,0.5209253432915469,2100,6,6,0,0,522,732,0
21214,1936-11-25,1,0.1034852107310895,0.2798780509809698,2100,1,3,0,0,837,800,0
21215,1990-07-15,0,0.0145403410728032,0.2401901839264076,2800,4,0,0,0,692,650,0
21216,1974-07-30,2,0.0447217495748396,0.294378793558448,2000,8,1,0,0,509,530,0
21217,1995-03-21,1,0.2995961640107236,0.1356118168827022,2000,4,4,1,0,639,580,0
21219,1985-02-17,1,0.0306054936994679,0.1681086077910335,2200,5,1,0,0,510,828,0
21220,1960-04-03,0,0.0045459668326486,0.3980406156221898,2300,2,2,0,0,630,737,0
21221,1965-02-16,0,0.0471715951127315,0.1446582476125964,2600,1,1,0,0,510,760,0
21222,1970-05-21,3,0.0555159142556177,0.433632150909195,2600,7,7,0,0,816,775,0
21223,1958-06-24,1,0.0353020908964069,0.2134963899967865,2100,4,1,0,0,694,724,0
21225,1996-04-18,0,0.020213333451609,0.2082128313417463,2000,4,0,1,0,653,518,0
21226,1978-07-12,0,0.0186904130679837,0.3491770947491505,2400,4,1,0,0,565,665,0
21227,1830-07-05,0,0.023405168242579,0.2592116063959354,2100,4,2,0,0,517,502,0
21228,1935-02-03,0,0.0060876889360004,0.2172817219694175,2000,4,2,1,0,548,770,0
21229,1988-09-25,1,0.0767633504376536,0.5172728858253614,2100,7,3,0,0,614,634,0
21231,1999-03-02,0,0.0013022287419347,0.1686198334594218,2000,5,5,0,0,515,574,1
21232,1951-03-13,0,0.0660604219925423,0.5614707246113199,2700,3,0,0,0,773,533,0
21234,1951-12-19,0,0.1473509110583548,0.2413269289818689,3500,8,2,1,0,613,683,0
21235,1964-07-29,1,0.0058667795575549,0.3906081199634603,2600,4,3,0,0,679,805,0
21236,1969-05-14,0,0.07989538839842,0.3965656407648594,2100,8,0,0,0,679,741,0
21237,1958-05-15,0,0.0086458891424231,0.1987283659430807,2000,7,2,0,0,709,813,0
21238,1945-02-15,1,0.0021479972475859,0.1769142917487965,2200,5,1,0,0,540,576,1
21239,1956-10-03,0,0.0459795886149161,0.4262436238739295,2200,4,1,1,0,759,669,0
21240,1946-10-16,2,0.0283069176081577,0.4237872110858597,2100,3,0,0,0,812,530,1
21241,1969-08-28,0,0.0267434178632739,0.5574748463364358,2100,8,4,0,0,615,781,0
21242,1940-11-26,1,0.0509930040330467,0.3392788562933211,2100,3,1,0,0,601,770,0
21243,1975-09-21,1,0.2316843393647451,0.1602965662595553,2600,5,3,0,0,551,671,0
21244,1980-05-02,0,0.0726881380322732,0.4256812358863407,2000,6,2,0,0,534,730,0
21245,1988-02-16,0,0.058181086433757,0.3590465097464864,2100,3,2,0,0,550,712,1
21246,1966-03-24,2,0.0888265011319666,0.5682150250604149,2200,3,1,0,0,653,731,0
21247,1948-05-30,0,0.071005509390565,0.5841460410438636,2200,3,3,0,0,595,739,1
21248,1985-08-15,0,0.0184518852988685,0.2868280034297972,2200,10,3,0,0,735,503,0
21249,1991-03-08,0,0.0380783786007282,0.3730404030236867,2900,6,3,0,0,709,528,0
21250,1964-02-24,0,0.034916968452351,0.4276521224023644,2100,2,1,0,0,676,523,0
21251,1965-11-08,1,0.1553130005483441,0.385285550469784,2400,4,0,1,0,534,680,0
21252,1960-09-06,1,0.0401470463778368,0.4081963368158365,2200,10,0,0,0,615,746,1
21254,1947-04-20,0,0.0377497941968408,0.3087661924490366,2800,4,2,1,0,600,711,0
21255,1950-09-08,1,0.001064175696738,0.2395853812831686,2200,2,3,1,0,774,609,1
21256,1965-09-10,1,0.0349679114882707,0.3783783447121354,2000,3,1,1,0,576,741,0
21257,1929-07-23,0,0.1491100241111461,0.4868950388949422,2200,6,2,0,1,597,704,0
21258,1963-07-25,0,0.1147069765353001,0.4420416875349683,2200,2,1,0,0,733,697,0
21260,1949-04-08,0,0.0171365228913811,0.2327332547977483,2100,6,4,1,0,652,719,0
21261,1980-01-05,0,0.0184069624951827,0.4267324169465851,2100,4,2,0,0,814,815,0
21262,1975-12-02,0,0.0045556189584962,0.4306051791267368,2400,2,3,0,1,528,825,0
21265,1951-08-05,0,0.0342815020621233,0.1528972129781635,2000,2,3,0,0,692,823,0
21266,1973-07-14,0,0.099190706729427,0.3880492020619779,2800,6,1,0,0,500,539,0
21267,1956-12-19,0,0.0363896585690556,0.2432604729013243,2200,2,1,0,0,799,752,0
21268,1990-03-11,0,0.0073671541055241,0.2163457258470636,2000,5,2,0,0,790,837,0
21269,1995-08-29,0,0.0838760919730024,0.2870505027502701,2600,3,0,0,0,665,699,0
21271,1973-11-01,0,0.0314919491011286,0.4254818467907686,2500,4,2,0,0,573,774,0
21272,1986-12-20,0,0.1644713689337966,0.3299772066470756,2000,8,0,0,0,793,521,1
21273,1941-01-30,1,0.0305783261921262,0.2123089555498887,2200,5,0,0,0,535,602,0
21275,1986-02-11,0,0.0360089625801944,0.2710394553306309,2500,3,3,0,0,838,727,0
21277,1939-07-03,0,0.0293341039574317,0.2284717260104886,2000,4,1,0,0,733,651,0
21279,1928-11-14,0,0.0437886911218866,0.3653802955204731,2100,3,2,0,0,818,585,1
21281,1984-05-30,1,0.087926173387971,0.3528713848067699,2000,5,1,0,0,763,520,1
21282,1970-01-20,2,0.1360622471394774,0.3385370304300991,2100,6,3,0,0,721,627,0
21284,1937-12-25,0,0.0712177256355706,0.2176707858136796,2000,3,0,0,0,830,712,0
21285,1934-06-06,3,0.1083208459788605,0.2657530984145804,2200,8,2,0,0,824,572,0
21286,1979-05-20,0,0.0588489423838383,0.4321800323712619,2600,4,2,0,0,650,521,0
21287,1964-08-09,0,0.1555490762982168,0.2542846400532609,2500,7,1,0,0,780,826,0
21288,1995-01-04,2,0.0005443421318956,0.3151784949411865,2500,7,3,0,0,744,590,1
21291,1931-01-16,1,0.0673715041068235,0.3032598966121838,2600,6,4,0,0,735,787,0
21293,1985-03-09,0,0.0880985143741925,0.2904171090642587,2000,4,2,0,0,706,775,1
21294,1984-09-15,0,0.1542289190851047,0.119538597912065,2400,6,2,0,0,563,616,0
21295,1995-07-17,0,0.0978058544231792,0.4063621003814795,2500,7,0,0,0,756,614,0
21296,1973-01-21,2,0.0594085349037695,0.1213527362804737,2200,6,0,0,0,739,798,0
21297,1956-10-30,1,0.055081303162618,0.3664831875654577,2800,8,0,0,0,581,816,0
21298,1987-09-30,1,0.0038467592941472,0.2052916630623676,2300,3,1,0,1,826,695,0
21300,1980-01-06,1,0.0260759914676173,0.3742050219262189,2300,9,4,0,0,553,696,0
21301,1968-11-19,1,0.0009554218730444,0.4119146767974107,2100,5,1,0,0,711,733,0
21302,1944-12-20,2,0.0792144719683674,0.4120135157539223,2000,5,1,0,0,829,503,0
21303,1943-09-22,1,0.1626734947436015,0.4625765501781747,2000,2,2,0,0,747,524,0
21305,1988-08-18,0,0.0063975869722152,0.5431535364534784,2100,4,1,0,0,804,588,0
21308,1981-02-18,1,0.0118300074931866,0.3218271410081083,2100,2,3,0,0,576,582,0
21309,1956-03-04,0,0.1166401006553663,0.3041546810703133,2000,1,3,0,0,773,649,0
21310,1998-11-19,0,0.0501206734453789,0.1560207164425339,2900,6,2,0,0,510,757,0
21311,1964-06-09,0,0.0310385395992257,0.2419930628321368,2000,4,4,0,0,627,513,0
21312,1952-03-13,0,0.0116766494491622,0.4731210853524885,2000,1,2,0,0,713,607,0
21314,1984-10-31,0,0.2121758199197664,0.3739310306269989,2900,6,6,0,1,635,504,0
21316,1934-08-22,0,0.0328528644558404,0.5661695199550872,2000,5,3,0,0,561,770,0
21318,1948-11-22,0,0.0266609798698228,0.4726184250129256,2400,5,1,1,1,777,680,0
21319,1996-01-07,0,0.0442894321828124,0.2459954474999471,2500,5,3,0,0,819,802,0
21321,1960-04-09,0,0.1708396196956569,0.4309603030380547,2700,4,0,0,0,717,569,0
21322,1996-09-06,0,0.0185301926265404,0.4456667660757344,2000,8,1,0,0,711,820,0
21323,1990-03-23,0,0.1540720450979017,0.3274080714208605,2300,3,2,0,0,762,810,0
21325,1937-05-31,0,0.1111147123448617,0.3573350359586066,2700,5,1,0,0,661,755,0
21326,1973-01-21,0,0.1188929741389343,0.3016708742776707,2200,4,1,0,0,635,602,1
21327,1939-04-17,1,0.0537726415976838,0.4491392825762511,2200,4,3,0,0,831,677,0
21328,1936-07-22,0,0.0978829733485847,0.2620555521053587,2600,7,4,0,0,649,524,0
21329,1971-01-24,2,0.02516188525132,0.6576666859776911,2000,8,5,0,0,784,726,0
21330,1969-01-25,0,0.0254233288503464,0.2796341729995129,2600,5,4,0,0,520,544,0
21331,1952-01-26,1,0.093541842935268,0.3654316956321147,2300,2,0,0,0,578,641,0
21332,1942-02-18,1,0.0006735769970012,0.5448921157917542,2500,1,3,0,0,676,792,0
21333,1988-06-10,0,0.0899004385706728,0.3084792585272581,2300,9,1,0,0,789,522,1
21334,1963-04-17,1,0.0392855877336911,0.3983030307229986,2400,11,2,0,0,828,701,0
